G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;H;G;H;G;H;G;H;G;H;G;H;G;H;G;H;G;H;G;H;G;H;G;G
G;G;H;G;H;G;H;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;G;G
G;G;R;R;R;R;R;R;H;G;H;G;H;G;H;G;R;G;G;G;G;G;R;H;G;G;H;R;G;G
G;G;R;G;H;G;H;R;G;G;G;G;G;G;G;H;R;G;G;G;G;G;R;H;G;G;H;R;G;G
G;G;R;R;R;R;R;R;G;G;G;G;G;G;G;G;R;G;G;G;G;G;R;G;G;G;G;R;G;G
G;G;R;H;G;G;H;R;H;G;G;G;G;G;G;H;R;G;G;G;G;G;R;H;G;G;H;R;G;G
G;G;R;G;G;G;G;R;H;G;G;G;G;G;G;H;R;G;G;G;G;G;R;G;G;G;G;R;G;G
G;G;R;G;G;G;G;R;G;G;G;G;G;G;G;G;R;G;G;G;G;G;R;H;G;G;H;R;G;G
G;G;R;H;G;G;H;R;H;G;G;H;G;H;G;H;R;G;G;G;G;G;R;G;G;G;G;R;G;G
G;G;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;G;G;G;G;G;R;H;G;G;H;R;G;G
G;G;R;G;G;G;G;G;G;G;R;H;G;H;G;H;R;G;G;G;G;G;R;G;G;G;G;R;G;G
G;G;R;H;G;G;G;G;G;H;R;G;G;G;G;G;R;G;G;G;G;G;R;H;G;G;H;R;G;G
G;G;R;G;G;G;G;G;G;G;R;G;G;G;G;G;R;G;G;G;G;G;R;G;G;G;G;R;G;G
G;G;R;H;G;G;G;G;G;H;R;G;G;G;G;G;R;G;G;G;G;G;R;H;G;G;H;R;G;G
G;G;R;G;G;G;G;G;G;G;R;G;G;R;R;R;R;R;R;R;G;G;R;G;G;G;G;R;G;G
G;G;R;H;G;G;G;G;G;H;R;G;G;R;G;G;G;G;G;R;G;G;R;H;G;G;H;R;G;G
G;G;R;G;G;G;G;G;G;G;R;G;G;R;G;G;G;G;G;R;G;G;R;G;G;G;G;R;G;G
G;G;R;H;G;G;G;G;G;H;R;G;G;R;G;G;G;G;G;R;G;G;R;H;G;G;H;R;G;G
G;G;R;G;G;G;G;G;G;G;R;G;G;R;G;G;G;G;G;R;G;G;R;G;G;G;G;R;G;G
G;G;R;H;G;G;G;G;G;H;R;G;G;R;G;G;G;G;G;R;G;G;R;H;G;G;H;R;G;G
G;G;R;G;G;G;G;G;G;G;R;G;G;R;R;R;R;R;R;R;G;G;R;R;R;R;R;R;G;G
G;G;R;R;R;R;R;R;R;R;R;G;G;G;G;G;R;G;G;G;G;G;R;H;G;G;H;R;G;G
G;G;R;G;H;G;R;G;H;G;G;G;G;G;G;H;R;G;G;G;G;G;R;G;G;G;G;R;G;G
G;G;R;H;G;H;R;G;G;G;G;G;G;G;G;G;R;G;G;G;G;G;R;G;G;G;G;R;G;G
G;G;R;G;H;G;R;G;G;G;G;G;G;G;G;H;R;G;H;G;H;G;R;H;G;G;G;R;G;G
G;G;R;R;R;R;R;G;G;G;G;G;G;G;G;G;R;R;R;R;R;R;R;R;R;R;R;GD;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
