G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;R;R;R;R;R;R;R;R;R;R;R;R;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;H;G;G;G;G;G;G;R;G;G;H;R;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;R;R;R;R;R;R;R;R;R;R;R;R;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;G;G;G;G;G;G;G;R;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;H;G;G;G;G;G;G;R;H;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;R;R;R;R;R;R;R;R;R;GD;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
